super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,region,female,k_married,par_mean,par_rank,k_mean,k_median_nozero,k_0inc,k_q1,k_q5,k_top1pc,tier_name,type,iclevel,public,barrons,sat_avg_2013,sat_avg_2001,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,scorecard_netprice_2013,scorecard_rej_rate_2013,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000
3625,Sul Ross State University,Alpine,TX,45000,37100,23.651514,0.12868352,22.195349,1.4832546,5.2495365,0.3508122,-4.3597102,-2.4164248,285.3333333333333,South,0.44509345,0.52143162,61093.27831574911,0.4320997366002787,40458.8282025774,39700,0.098590568,0.11501,0.22021627,0.006831428,Selective public,public,4-year,public,5 - Selective,,,5676.0,2052.0,0.2791666666666667,9121.0,0.47799999,0.0030150753,0.030653266,0.5442211,0.0025125628
1050,Tuskegee University,Auburn,AL,54400,38900,18.653946,0.16463323,28.048244,0.0,5.2321043,0.0,-3.1784654,-1.9533306,522.6666666666666,South,0.57844388,0.30835351,66053.22194874044,0.4745693953745828,43675.60570790817,42200,0.088906184,0.10067794,0.31962502,0.0049560657,Selective private,private non-profit,4-year,private,4 - Selective,920.0,900.0,19570.0,10084.0,0.4384422110552764,27806.0,0.64889997,0.0,0.97040939,0.00040535064,0.01337657
9635,Florida International University,Miami,FL,66700,46800,15.013785,1.202119,34.801067,0.78079391,5.2249579,0.11722673,-2.0987065,-2.6548076,2864.5,South,0.57409668,0.47471055,93458.26822916669,0.5518473784128824,52704.92447916666,50800,0.1015735,0.10642722,0.37844709,0.012994014,Selective public,public,4-year,public,3 - Selective,1080.0,1125.0,6497.0,2409.0,0.5160990712074304,9183.0,0.56959999,0.035466403,0.14457326,0.54614449,0.071352303
3623,Saint Mary's University,San Antonio,TX,76700,49700,13.445237,1.6042205,38.036057,1.675483,5.1140385,0.22527266,-3.4928625,-1.6439925,438.0,South,0.5981735,0.57456702,106095.5265529871,0.5778795103322788,57557.5060763889,52000,0.082796469,0.087897286,0.40777615,0.022314101,Selective private,private non-profit,4-year,private,4 - Selective,1035.0,1060.0,26186.0,12615.0,0.5504424778761062,16667.0,0.41769999,0.027119938,0.029793736,0.67799848,0.038961038
2836,Binghamton University,Union,NY,104400,65700,9.4252949,0.64435375,53.978477,4.8192863,5.0876303,0.45423192,-2.876076,-6.1997514,1975.0,Northeast,0.54666668,0.55965865,117250.8661511076,0.6702496544218265,78401.14824367089,70100,0.076534927,0.082781859,0.59647441,0.061370671,Highly selective public,public,4-year,public,2 - Highly Selective,1290.0,1190.0,8620.0,4463.0,0.8076749435665914,10159.0,0.57130003,0.16920269,0.053763442,0.052951917,0.018766483
10097,CUNY Medgar Evers College,New York,NY,35100,30900,30.484688,0.13676974,16.55872,0.0028742009,5.047874,0.00087619119,-4.0861492,-7.6234331,284.0,Northeast,0.69483566,0.15341583,44877.50818845364,0.3383242038773819,34179.56222949677,34700,0.10879335,0.118123,0.17328684,0.0030931667,Selective public,public,4-year,public,5 - Selective,,,6332.0,3282.0,,7186.0,0.085900001,0.011053316,0.87407887,0.050715216,0.045513652
7109,SUNY College At Old Westbury,New York,NY,48400,39200,20.588211,0.38401425,24.483013,0.0,5.0406141,0.0,-8.2117538,-17.49811,251.0,Northeast,0.61885792,0.33014035,69919.75049800797,0.4532921031255963,43163.66776124668,43500,0.11440731,0.12401733,0.29721671,0.0040618596,Selective public,public,4-year,public,4 - Selective,995.0,895.0,7323.0,3921.0,0.3648960739030023,4495.0,0.41960001,0.080467448,0.29482472,0.15358931,0.014023372
1134,California Maritime Academy,San Francisco,CA,113100,85800,5.9269118,0.74594051,84.974731,6.0716724,5.0363774,0.35986269,-2.1002412,-2.5738347,92.0,West,0.15217391,0.58743018,132454.2233922101,0.7121309275212495,89270.2313745471,88700,0.062463611,0.072683036,0.71963501,0.043211576,Selective public,public,4-year,public,4 - Selective,,1080.0,6536.0,2138.0,0.5870967741935482,11371.0,0.252,0.078101069,0.02603369,0.05972435,0.045941807
2004,Dillard University,New Orleans,LA,42600,36700,24.772984,0.15893224,20.298244,0.19254729,5.0284805,0.047699708,4.4289274,7.6223145,414.1666666666667,South,0.76016098,0.24606214,55132.93277948943,0.4163771597912135,40669.71044862927,40000,0.077325843,0.079494491,0.22813453,0.0023871264,Selective private,private non-profit,4-year,private,3 - Selective,870.0,925.0,16252.0,9445.0,0.4566473988439306,15295.0,0.64560002,0.00051203277,0.98873526,0.0025601638,0.0
2883,Utica College,Syracuse,NY,67500,47800,13.10263,0.49392343,38.360474,2.9418235,5.0262308,0.38545626,-3.7008684,-2.2971797,345.0,Northeast,0.58357489,0.5434733,80905.81586654589,0.5416262097980665,53270.72143719807,49500,0.059516653,0.064674199,0.37125641,0.01354873,Selective private,private non-profit,4-year,private,4 - Selective,,,33736.0,17104.0,0.4715447154471545,18883.0,0.14579999,0.019486692,0.082224332,0.0384981,0.020437263
2694,Kingsborough Commmunity College/CUNY,New York,NY,40700,31300,27.10601,0.16059734,18.359835,0.60465872,4.9766188,0.16389886,-1.9705111,-1.0987346,1624.666666666667,Northeast,0.50594991,0.32177314,56519.94413277082,0.4044812659247273,37527.93571838454,37300,0.16469383,0.17657632,0.23133171,0.0055446154,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,4850.0,2600.0,,5206.0,,0.091074929,0.29214242,0.12897778,0.036821835
2667,Dowling College,New York,NY,71500,45800,16.336199,0.58125478,30.326214,0.76758724,4.9541502,0.12539458,-5.4134569,-11.676822,275.0,Northeast,0.57090908,0.49549663,95406.83612689392,0.5656571823177916,48724.50428977273,50000,0.11683352,0.11921602,0.3882829,0.0098514343,Selective private,private non-profit,4-year,private,5 - Selective,,,29500.0,14090.0,0.3407572383073497,20762.0,0.2172,0.022553656,0.11204074,0.16806111,0.002182612
34,University Of Houston System,Houston,TX,65700,45400,15.731335,0.71148992,31.238102,1.1459769,4.9141703,0.18027747,-2.307286,-3.2491651,4619.333333333333,South,0.55881077,0.4937464,88093.50799966625,0.5392454001557382,53490.42961477576,48700,0.10279243,0.11068977,0.3615872,0.016517583,Selective public,public,4-year,public,4 - Selective,1069.7656,1035.0,7410.5171,2424.2043,0.3755448198333737,9553.8428,0.31745845,0.15962189,0.16194218,0.20890754,0.036640603
1312,"University Of California, Berkeley",San Francisco,CA,114700,67900,8.8423376,4.7117095,55.246651,8.6400433,4.8850956,0.76398182,-1.6523691,-2.6460705,4624.333333333333,West,0.53369856,0.49893191,194452.1916312261,0.6983187365126337,93578.78176527696,74300,0.089900523,0.096670501,0.59875512,0.10113109,Highly selective public,public,4-year,public,2 - Highly Selective,1370.0,1320.0,12972.0,4047.0,0.9103170847136772,8506.0,0.81999999,0.4017109,0.043213688,0.096481174,0.037128493
9797,Midland College,Midland,TX,58600,35900,18.844025,0.30878383,25.685894,0.46976459,4.8402562,0.088522561,-8.3010788,-9.06709,768.6666666666666,South,0.5260191,0.53919953,72143.7466934085,0.4921752083384257,43701.3424066972,42100,0.13173765,0.14766791,0.3055768,0.013724443,Nonselective four-year public,public,4-year,public,999 - Non-selective,,,4380.0,1080.0,,6556.0,,0.014663362,0.050185874,0.27282116,0.0084675755
1317,"University Of California, San Diego",San Diego,CA,111300,65300,8.777235,3.3567567,55.060005,4.5455208,4.8327465,0.39897105,3.5330932,8.2813978,3264.666666666667,West,0.53971821,0.54166245,176468.6574369512,0.6919597226708719,79191.14698970671,70600,0.089225017,0.096262582,0.58451635,0.063407302,Highly selective public,public,4-year,public,2 - Highly Selective,1310.0,1270.0,13427.0,3848.0,0.8580053127263946,8861.0,0.625,0.3642095,0.013457808,0.099963628,0.012245392
1214,Imperial Valley College,Yuma,CA,34300,25800,35.884327,0.13814998,13.431496,0.0,4.8198018,0.0,-9.800499,-7.7659311,885.6666666666666,West,0.53970641,0.44006106,48809.86005274981,0.3518242489744229,31419.64231422892,30100,0.14686275,0.16340606,0.18231122,0.00084131822,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,1327.0,,0.1726618705035971,2916.0,,0.016531365,0.011365314,0.84339482,0.0019188192
1261,Pasadena City College,Los Angeles,CA,44600,29500,27.937716,0.51477349,17.23407,0.42361161,4.814806,0.11834741,-7.3442655,-7.6677561,3321.333333333334,West,0.496387,0.3412993,68739.4625550419,0.4282474666744148,34430.09623903866,35400,0.16685601,0.18281265,0.20107369,0.0047283401,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,1152.0,286.0,0.3201844262295082,5718.0,,0.31793621,0.06283772,0.30956945,0.049721107
1137,"California State University, Fullerton",Los Angeles,CA,83300,47800,12.116247,0.85602051,39.610577,0.69595867,4.7993155,0.084324077,-3.6968536,-5.3294768,2374.0,West,0.61668068,0.53429401,103739.6362152485,0.6047330944433,52188.20571161542,52100,0.11038009,0.11930496,0.40322509,0.011533237,Selective public,public,4-year,public,4 - Selective,1025.0,980.0,6315.0,1798.0,0.5346534653465347,4449.0,0.54210001,0.24421638,0.029035706,0.23468035,0.036219798
10387,El Paso Community College,El Paso,TX,29200,25700,40.920174,0.069665946,11.668072,0.17266117,4.7745953,0.070653252,-10.199104,-7.9576812,2837.666666666667,South,0.54610598,0.41843244,41655.43214054975,0.3132521892026632,29878.67898154844,29800,0.13379836,0.14893857,0.13110289,0.0012897613,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,2094.0,1042.0,0.1021759697256386,3177.0,,0.0068329535,0.024887506,0.83345371,0.027109604
5692,Reid State Technical College,Atmore,AL,34600,17500,34.119484,0.10840176,13.939927,0.086672992,4.7562313,0.029572379,2.2708378,5.4882712,105.0,South,0.57619047,0.40922508,47062.92057291666,0.3711367150147756,23527.81575520833,22600,0.13172036,0.1450661,0.14787732,0.0038494007,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,4320.0,1620.0,0.3428571428571429,5081.0,,0.0,0.46600565,0.004249292,0.0
36273,Lamar Institute Of Technology,Beaumont,TX,52600,34400,24.282091,0.15602395,19.470011,0.20055349,4.7277255,0.048698582,-7.1755252,-3.9441895,437.3333333333333,South,0.36966464,0.44961339,62884.57204232565,0.4660773095561237,45524.89203029726,40100,0.1189961,0.13558906,0.30067208,0.0066077071,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,4220.0,,0.1598694942903752,9030.0,,,,,
3596,Odessa College,Midland,TX,50900,34800,20.727978,0.10583673,22.722612,1.1935855,4.709938,0.24740614,-4.4728661,-7.7280059,912.3333333333334,South,0.54183412,0.53487051,61187.68635110294,0.451326022748752,42225.49670316497,40100,0.14598994,0.16070619,0.28515354,0.011462056,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,3900.0,1000.0,0.2019230769230769,3603.0,,0.010945709,0.043345008,0.38507006,0.00065674254
59,Robert Morgan And Miami Lakes Educational Centers,Miami,FL,32200,23000,35.539444,0.069012508,13.001621,0.003262362,4.6207042,0.0011594254,-8.0133219,-7.2422571,175.3333333333333,South,0.3365019,0.26549473,47011.12357414448,0.3496711393499556,28835.42803142824,30600,0.16136104,0.17599437,0.14580855,0.00068560976,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,,1614.0,0.334149075683492,7562.5532,,0.021168891,0.34928671,0.47906122,0.0
2006,Grambling State University,Ruston,LA,34300,30500,34.357506,0.0,13.437594,0.23359163,4.6168222,0.080256253,-9.4198704,-4.8968821,815.6666666666666,South,0.53739274,0.18649273,47434.05128090519,0.3571703313295336,37528.77134150235,32300,0.076146901,0.087701499,0.16885045,0.0021667774,Selective public,public,4-year,public,5 - Selective,860.0,,6525.0,3278.0,0.3153846153846154,13814.0,0.56370002,0.0020983913,0.94870597,0.0055957101,0.0041967826
62,Miami Dade Community College System,Miami,FL,37000,31300,31.510422,0.37243202,14.626253,0.17387097,4.6087937,0.054787472,-3.9628954,-3.5843372,7259.333333333333,South,0.54674441,0.32839862,58307.22779690225,0.3855516714425288,34556.95101923386,35200,0.12554057,0.13584025,0.18585148,0.0023688688,Nonselective four-year public,public,4-year,public,999 - Non-selective,,,3486.0,1490.0,,14303.0,,0.012149293,0.20796856,0.6304394,0.032390997
7993,"California State University, Bakersfield",Bakersfield,CA,67700,46100,14.064996,0.36967111,32.759682,0.42959061,4.6076479,0.060421903,0.687971,2.8271258,542.6666666666666,West,0.64312041,0.61722022,84211.55416442722,0.5501419465430538,47321.12535991247,50600,0.11338612,0.12371753,0.38685071,0.0080757746,Selective public,public,4-year,public,5 - Selective,,965.0,6792.0,1795.0,0.3946449359720605,6299.0,0.33739999,0.057392389,0.063422747,0.29694322,0.018299023
1116,Art Center College Of Design,Los Angeles,CA,84800,42800,14.908856,1.90461,30.677685,2.0532672,4.5736918,0.30611867,-6.8695941,-1.4835708,109.5,West,0.38812786,0.34515694,140836.1458333333,0.5902793010075887,53629.40625,51900,0.19083694,0.20023394,0.36731145,0.044223964,Nonselective four-year private not-for-profit,private non-profit,4-year,private,9 - Special,,,37830.0,19600.0,0.6435643564356436,40082.0,0.1833,0.30191457,0.01472754,0.085419737,0.18630339
1468,Saint Thomas University,Miami,FL,37500,35300,28.582836,1.0630425,15.930745,0.0070524742,4.5534587,0.0020157972,-8.4577074,-14.41845,125.0,South,0.56800002,0.38178521,61359.47815625,0.3923910420735677,38755.110125,40000,0.13076721,0.15209058,0.24705234,0.0053287982,Selective private,private non-profit,4-year,private,4 - Selective,925.0,,27150.0,13980.0,0.3828828828828829,17435.0,0.54329997,0.0049140048,0.25143325,0.50286651,0.14332515
9932,Texas State Technical College West Texas,Sweetwater,TX,41000,28900,26.87678,0.3218562,16.656301,0.28545973,4.4766774,0.076722383,-9.7697353,-15.165091,411.5,South,0.36614013,0.47923154,58677.62625303767,0.3839864770305838,34020.36958440917,33700,0.14268774,0.15820217,0.20012102,0.0051165884,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,5012.0,1687.0,0.3421052631578948,17042.0,,0.0073839664,0.037974682,0.21940929,0.0010548523
107,Triangle Tech,Pittsburgh,PA,55800,37500,17.49585,0.0,25.422829,0.46908352,4.4479399,0.082070149,-3.6720779,-6.0784554,327.0,Northeast,0.065239549,0.49876115,63779.60253806703,0.4673138344992677,38886.93728497707,41000,0.10585349,0.11302587,0.25164598,0.002272239,Two-year for-profit,for-profit,2-year,private,999 - Non-selective,,,16606.227,9038.0,0.7504761904761905,16468.662,,0.0024271845,0.048543692,0.0,0.0
1313,"University Of California, Davis",Sacramento,CA,109400,61600,8.5837574,2.6686411,51.769852,3.4047132,4.4437985,0.2922523,1.4319528,3.6063001,3996.0,West,0.58041376,0.56190777,158390.0812518247,0.6888691285599619,72099.31765750125,66000,0.085000232,0.090886995,0.55807149,0.043626569,Selective public,public,4-year,public,3 - Selective,1205.0,1175.0,13896.0,4072.0,0.8132712927372041,9573.0,0.54790002,0.34559545,0.027074751,0.097115949,0.014910731
1139,"California State University, Long Beach",Los Angeles,CA,85800,48800,11.606012,1.184576,38.175957,0.30129835,4.4307065,0.034968723,-0.54861575,-0.23960234,2863.666666666667,West,0.64032125,0.51371813,116773.1328461471,0.6134309212801523,53931.90846207149,52600,0.092240579,0.10102372,0.41435462,0.011936493,Selective public,public,4-year,public,4 - Selective,1055.0,980.0,6452.0,1742.0,0.6032897919690372,6048.0,0.6918,0.21691249,0.068779074,0.21941717,0.053393234
1142,"California State University, San Bernardino",Los Angeles,CA,69800,43500,14.09772,0.38544467,31.198097,0.8116793,4.3982205,0.11442827,-1.2455586,-0.37529761,1151.666666666667,West,0.64688855,0.53637075,82251.9872987518,0.5503277990303923,45793.71724629161,47200,0.10476199,0.11526161,0.3461358,0.0073532644,Selective public,public,4-year,public,4 - Selective,890.0,910.0,6550.0,1733.0,0.411231884057971,4967.0,0.41690001,0.078555435,0.10396184,0.28005451,0.030857587
1286,Santa Monica College,Los Angeles,CA,51300,28800,22.690758,1.9464734,19.325552,0.56361753,4.3851147,0.12788908,-2.5649261,-2.3187065,2886.666666666667,West,0.49364895,0.31464088,114345.2306969905,0.4798478816659566,37890.72393593028,36900,0.17780194,0.19765981,0.21844596,0.0099626658,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,1140.0,388.0,0.3021746186303149,6443.0,,0.14636859,0.10015071,0.23934262,0.10355964
1138,"California State University, East Bay",San Francisco,CA,86000,51300,9.8883429,0.52334911,43.979919,0.93932122,4.3488851,0.092883304,2.9412355,4.1534219,696.6666666666666,West,0.65980864,0.53623867,104528.779388457,0.6212438907634699,55258.10369318182,55300,0.095104732,0.10568843,0.44719511,0.012926224,Selective public,public,4-year,public,4 - Selective,,940.0,6564.0,1725.0,0.3808139534883721,8800.0,0.31279999,0.26550284,0.12188069,0.12541501,0.049266361
2655,New Mexico Junior College,Hobbs,NM,50000,31300,22.042318,0.34722337,19.683868,0.0,4.3387809,0.0,-3.2822223,-3.8523715,352.3333333333333,West,0.49290445,0.50643587,64578.3256822079,0.4385039735596024,39279.0717722623,38000,0.16192284,0.17861901,0.25507754,0.0081287902,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,1704.0,750.0,0.1844262295081967,9595.0,,0.0065624998,0.037812501,0.293125,0.003125
2025,Southern University And Agricultural & Mechanical Colg At Baton R,Baton Rouge,LA,38600,34200,31.241489,0.080337681,13.88679,0.28432357,4.3384399,0.088826925,-7.0119834,-1.0362322,1561.0,South,0.55626732,0.21273299,52995.16298646701,0.3921087955069191,40162.26243944187,36700,0.076739147,0.089354865,0.19396341,0.0026786674,Selective public,public,4-year,public,4 - Selective,,,6630.0,,0.3183361629881155,14078.0,0.64099997,0.0038615009,0.96962285,0.0014158837,0.011970652
2639,Stevens Institute Of Technology,Newark,NJ,96000,92100,6.8676248,1.2514296,62.470394,3.2940545,4.2902327,0.2262233,-2.9419751,-9.3913946,293.0,Northeast,0.258248,0.5924843,122522.1018024744,0.6591540973747957,95753.71152410407,94800,0.057875853,0.063341349,0.79539096,0.069573089,Highly selective private,private non-profit,4-year,private,2 - Highly Selective,1340.0,,45366.0,22750.0,0.786127167630058,19400.0,0.61839998,0.21763602,0.047529705,0.10444027,0.071919948
2710,Cooper Union For The Advancement Of Science & Art ,New York,NY,110100,64300,8.2825212,2.6050696,51.646568,7.0066543,4.277638,0.58032763,-3.7931788,-4.4114227,174.3333333333333,Northeast,0.35946462,0.46624222,143460.5723888624,0.6902030041979103,81825.16794634321,73100,0.1026904,0.10903069,0.58038074,0.083044656,Other elite schools (public and private),private non-profit,4-year,private,1 - Elite,1375.0,,41400.0,8800.0,0.8248847926267281,12772.0,0.92259997,0.24031891,0.042141229,0.060364466,0.086560361
